person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_No,previous_loan_defaults_on_file_Yes,person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22.0,43144.0,0,873430.0,6.03,0.22,3.0,550,0
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,24.0,67289.0,3,275820.0,8.9,0.04,3.0,586,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23.0,74580.0,1,275820.0,12.42,0.04,2.0,553,0
1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21.0,42886.0,0,459700.0,14.27,0.12,3.0,677,0
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,25.0,43068.0,5,643580.0,11.01,0.16,2.0,628,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,24.0,75854.0,0,275820.0,9.99,0.04,2.0,586,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,23.0,68599.0,1,275820.0,14.84,0.04,3.0,615,1
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,23.0,69380.0,1,275820.0,14.59,0.04,2.0,643,1
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,24.0,42973.0,2,643580.0,16.29,0.16,4.0,659,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,24.0,43324.0,1,689550.0,7.9,0.17,3.0,574,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,26.0,77901.0,2,275820.0,11.01,0.04,4.0,696,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,70631.0,2,275820.0,9.07,0.04,2.0,586,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,23.0,71418.0,1,275820.0,10.36,0.04,4.0,672,1
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,22.0,71685.0,0,275820.0,12.84,0.04,3.0,672,1
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,25.0,79418.0,1,275820.0,8.49,0.04,4.0,671,0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,24.0,43126.0,3,919400.0,7.9,0.23,4.0,626,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,22.0,78958.0,0,275820.0,6.99,0.04,4.0,701,0
0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22.0,42843.0,0,735520.0,12.69,0.19,4.0,644,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,26.0,78908.0,4,275820.0,5.79,0.04,2.0,664,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,79261.0,0,275820.0,14.84,0.04,3.0,592,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,26.0,43036.0,3,735520.0,12.69,0.19,3.0,669,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,23.0,78953.0,1,275820.0,13.61,0.04,3.0,676,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,80042.0,0,275820.0,5.99,0.04,2.0,626,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,73304.0,2,275820.0,13.47,0.04,3.0,566,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,23.0,81557.0,0,275820.0,10.99,0.04,2.0,657,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,23.0,43026.0,2,1103280.0,12.42,0.28,3.0,674,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,21.0,43180.0,0,735520.0,9.91,0.19,3.0,659,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,22.0,42890.0,0,459700.0,7.9,0.12,3.0,597,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,26.0,82266.0,5,275820.0,8.88,0.04,2.0,615,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,26.0,82053.0,4,275820.0,9.32,0.04,4.0,576,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,21.0,82451.0,0,275820.0,11.78,0.04,2.0,646,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26.0,66361.0,4,275820.0,19.42,0.05,2.0,658,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,23.0,84867.0,0,275820.0,14.27,0.04,2.0,595,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,22.0,85273.0,0,275820.0,7.29,0.04,4.0,648,0
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,24.0,78179.0,3,275820.0,15.21,0.04,4.0,603,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,24.0,43074.0,4,1379100.0,7.49,0.35,4.0,672,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.0,42873.0,0,551640.0,7.49,0.14,4.0,677,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,22.0,86011.0,0,275820.0,14.65,0.03,4.0,704,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,26.0,86137.0,6,275820.0,11.01,0.03,4.0,592,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,26.0,43017.0,6,661968.0,10.59,0.17,3.0,641,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23.0,87386.0,0,275820.0,11.99,0.03,2.0,613,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,21.0,43672.0,0,1379100.0,11.01,0.34,4.0,499,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,23.0,87342.0,3,275820.0,7.43,0.03,2.0,677,0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,26.0,87511.0,6,275820.0,7.29,0.03,2.0,617,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,23.0,88376.0,0,275820.0,12.18,0.03,3.0,546,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,22.0,42783.0,0,459700.0,20.0,0.12,2.0,706,0
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,23.0,90250.0,3,275820.0,11.99,0.03,4.0,622,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23.0,42863.0,0,193074.0,5.42,0.05,3.0,577,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,24.0,35820.0,1,551640.0,15.62,0.17,3.0,653,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,21.0,42979.0,0,441312.0,10.99,0.11,3.0,620,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22.0,91092.0,0,275820.0,8.9,0.03,2.0,610,0
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,24.0,42725.0,4,441312.0,5.42,0.11,3.0,700,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,23.0,90933.0,1,275820.0,11.01,0.03,2.0,595,0
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24.0,90885.0,3,275820.0,11.01,0.03,4.0,643,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,23.0,42983.0,1,351670.5,7.49,0.09,4.0,584,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,23.0,93805.0,0,275820.0,9.63,0.03,2.0,661,0
0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,25.0,93901.0,3,275820.0,6.54,0.03,4.0,599,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,25.0,43305.0,5,588416.0,11.01,0.15,2.0,591,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,23.0,94745.0,0,275820.0,16.89,0.03,3.0,591,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22.0,94897.0,0,275820.0,6.99,0.03,4.0,644,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,22.0,94173.0,1,275820.0,16.32,0.03,2.0,610,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,100731.0,0,275820.0,9.63,0.03,3.0,683,0
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,25.0,101872.0,3,275820.0,5.79,0.03,3.0,608,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,81209.0,5,275820.0,16.02,0.04,4.0,627,1
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,22.0,42991.0,0,321790.0,11.49,0.08,3.0,535,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,102995.0,0,275820.0,10.99,0.03,2.0,560,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,23.0,102931.0,1,275820.0,7.49,0.03,3.0,604,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,24.0,108402.0,3,275820.0,10.25,0.03,3.0,626,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,23.0,43074.0,2,505670.0,5.42,0.13,2.0,682,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26.0,108985.0,4,275820.0,11.01,0.03,4.0,673,0
0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,25.0,43204.0,0,919400.0,11.99,0.23,4.0,533,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,25.0,42975.0,3,459700.0,5.99,0.12,4.0,641,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,26.0,121130.0,3,275820.0,13.57,0.02,3.0,503,0
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,22.0,35446.0,0,827460.0,11.01,0.25,4.0,588,1
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,24.0,121238.0,2,275820.0,9.76,0.02,3.0,665,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,26.0,124895.0,4,275820.0,7.88,0.02,4.0,605,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,24.0,132970.0,0,275820.0,7.88,0.02,2.0,659,0
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21.0,42819.0,0,367760.0,7.29,0.09,2.0,545,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,133108.0,0,275820.0,14.22,0.02,3.0,574,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,24.0,139047.0,1,275820.0,14.27,0.02,2.0,668,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,24.0,145364.0,4,275820.0,5.79,0.02,4.0,574,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,24.0,42794.0,0,330984.0,6.92,0.08,2.0,608,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,26.0,42804.0,4,514864.0,11.11,0.13,4.0,601,0
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,21.0,42741.0,0,597610.0,13.43,0.15,2.0,669,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,24.0,150900.0,2,275820.0,14.72,0.02,3.0,591,0
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,22.0,43080.0,0,367760.0,7.29,0.09,2.0,646,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,26.0,150915.0,2,275820.0,12.21,0.02,4.0,625,0
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,24.0,43117.0,1,183880.0,10.37,0.05,2.0,638,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,24.0,171265.0,1,275820.0,7.88,0.02,2.0,642,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,25.0,166103.0,1,275820.0,13.06,0.02,2.0,580,1
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,25.0,216723.0,1,275820.0,11.12,0.01,2.0,626,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,25.0,22077.0,5,278118.5,11.49,0.14,2.0,686,1
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,25.0,43065.0,5,330984.0,13.43,0.08,3.0,634,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,20983.0,0,280417.0,9.91,0.15,3.0,612,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,26.0,43029.0,4,661968.0,11.11,0.17,4.0,672,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23.0,29873.0,0,280417.0,7.49,0.1,4.0,658,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,23.0,15524.0,0,282715.5,10.37,0.2,2.0,667,1
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,25.0,37122.0,2,282715.5,10.59,0.08,2.0,570,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,26.0,42901.0,6,735520.0,5.42,0.19,2.0,673,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,21.0,43373.0,0,137910.0,9.63,0.03,4.0,640,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,26.0,53591.0,5,282715.5,10.99,0.06,3.0,668,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,23.0,35590.0,4,919400.0,18.62,0.28,3.0,560,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,24952.0,1,285014.0,11.71,0.12,4.0,643,0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26.0,42730.0,3,349372.0,6.54,0.09,3.0,555,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,23.0,25215.0,2,287312.5,12.61,0.12,3.0,621,0
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,26.0,43295.0,4,229850.0,9.25,0.06,3.0,570,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,21.0,19243.0,0,289611.0,10.99,0.16,4.0,538,1
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,25.0,51531.0,6,289611.0,5.79,0.06,4.0,507,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.0,43024.0,0,735520.0,5.79,0.19,4.0,642,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24.0,43094.0,0,330984.0,9.99,0.08,4.0,667,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,22.0,35880.0,0,1103280.0,5.42,0.33,4.0,658,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,22.0,116053.0,1,289611.0,6.0,0.03,2.0,679,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,21.0,35759.0,0,291909.5,6.03,0.09,4.0,494,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,24.0,15394.0,6,294208.0,5.99,0.21,3.0,668,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,24.0,42973.0,2,714833.5,11.01,0.18,2.0,621,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,21.0,15237.0,0,294208.0,11.49,0.21,2.0,631,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,26.0,18488.0,3,294208.0,12.21,0.17,2.0,634,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,22.0,19960.0,0,294208.0,17.93,0.16,4.0,618,1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,25.0,20168.0,4,294208.0,9.32,0.16,2.0,620,1
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,21.0,22703.0,0,294208.0,8.49,0.14,3.0,609,1
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,22.0,42747.0,0,321790.0,11.01,0.08,3.0,649,0
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,23.0,22337.0,2,294208.0,11.01,0.14,4.0,586,1
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,23.0,35921.0,0,551640.0,7.88,0.17,2.0,583,1
1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,21.0,42732.0,0,1254981.0,7.51,0.32,4.0,623,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,23989.0,1,294208.0,15.28,0.13,3.0,681,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,23.0,24907.0,0,294208.0,7.14,0.13,4.0,616,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,23.0,25179.0,0,294208.0,16.0,0.13,2.0,588,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,23.0,26028.0,0,294208.0,14.84,0.12,2.0,578,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,23.0,27680.0,0,294208.0,12.69,0.12,4.0,642,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,25.0,28353.0,5,294208.0,14.79,0.11,2.0,691,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,24.0,43113.0,2,735520.0,11.86,0.19,3.0,641,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,21.0,30159.0,0,294208.0,13.57,0.11,4.0,502,0
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,26.0,43006.0,0,551640.0,7.51,0.14,4.0,635,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,24.0,31081.0,4,294208.0,13.11,0.1,4.0,633,1
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,25.0,34119.0,2,294208.0,12.21,0.09,2.0,690,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,34679.0,3,294208.0,10.59,0.09,2.0,639,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,21.0,37107.0,1,294208.0,11.01,0.09,2.0,692,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,36979.0,2,294208.0,13.99,0.09,2.0,701,0
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,26.0,37143.0,0,294208.0,11.01,0.09,3.0,633,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,21.0,37045.0,0,294208.0,11.14,0.09,3.0,642,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,36764.0,3,294208.0,8.0,0.09,4.0,630,0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,24.0,43249.0,2,271223.0,11.01,0.07,4.0,618,0
1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,23.0,38298.0,1,294208.0,11.49,0.08,4.0,690,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,23.0,38443.0,0,294208.0,13.49,0.08,4.0,690,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,22.0,38406.0,0,294208.0,11.99,0.08,2.0,593,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,22.0,38994.0,0,294208.0,10.2,0.08,3.0,622,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,25.0,40687.0,4,294208.0,5.42,0.08,4.0,635,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,24.0,35635.0,3,133313.0,11.01,0.04,4.0,709,1
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25.0,35631.0,6,294208.0,17.49,0.09,2.0,614,1
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,26.0,42780.0,5,275820.0,6.76,0.07,3.0,688,0
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,22.0,37248.0,1,294208.0,15.62,0.09,4.0,635,1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,21.0,37579.0,0,294208.0,10.37,0.09,3.0,574,1
0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,22.0,46057.0,1,294208.0,13.04,0.07,2.0,613,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,26.0,46925.0,4,294208.0,13.49,0.07,2.0,680,0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,25.0,40697.0,6,294208.0,12.99,0.08,2.0,539,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,24.0,50896.0,1,294208.0,9.63,0.06,3.0,534,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22.0,52058.0,0,294208.0,7.49,0.06,4.0,640,0
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,26.0,52649.0,7,294208.0,14.35,0.06,4.0,604,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,24.0,53840.0,2,294208.0,8.0,0.06,2.0,647,0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,22.0,54475.0,0,294208.0,11.01,0.06,4.0,674,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,21.0,55215.0,0,294208.0,6.54,0.06,4.0,660,0
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,22.0,42853.0,0,689550.0,13.92,0.18,3.0,656,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,23.0,55107.0,0,294208.0,7.37,0.06,3.0,587,0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26.0,35793.0,3,1029728.0,11.14,0.31,4.0,708,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,25.0,51085.0,2,294208.0,15.7,0.06,2.0,618,1
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,23.0,60140.0,2,294208.0,13.48,0.05,3.0,588,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,22.0,61083.0,0,294208.0,8.49,0.05,4.0,675,0
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,22.0,62202.0,0,294208.0,10.99,0.05,2.0,594,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23.0,43378.0,1,772296.0,12.18,0.19,3.0,677,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,25.0,58524.0,2,294208.0,11.01,0.05,4.0,657,1
0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,24.0,66737.0,0,294208.0,11.83,0.05,2.0,629,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23.0,43164.0,1,1379100.0,18.43,0.35,2.0,577,0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,23.0,42856.0,0,1176832.0,11.83,0.3,2.0,545,1
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,26.0,66870.0,5,294208.0,8.49,0.05,3.0,509,0
1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,22.0,42839.0,0,321790.0,11.48,0.08,4.0,661,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,24.0,70623.0,3,294208.0,14.35,0.05,2.0,662,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,22.0,73084.0,0,294208.0,11.71,0.04,2.0,593,0
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,22.0,65835.0,2,294208.0,16.49,0.05,4.0,680,1
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,24.0,73188.0,0,294208.0,7.14,0.04,3.0,697,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,26.0,74613.0,4,294208.0,9.91,0.04,2.0,653,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,26.0,42968.0,3,459700.0,14.42,0.12,2.0,641,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,26.0,78910.0,3,294208.0,11.71,0.04,3.0,591,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,24.0,42776.0,4,1195220.0,14.74,0.3,3.0,595,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,24.0,71559.0,0,294208.0,13.8,0.04,3.0,648,1
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,24.0,79415.0,1,294208.0,9.99,0.04,4.0,626,0
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,24.0,87110.0,0,294208.0,13.92,0.04,3.0,591,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,22.0,90992.0,1,294208.0,10.28,0.04,4.0,647,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,24.0,43100.0,0,321790.0,16.0,0.08,3.0,692,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,26.0,43181.0,3,551640.0,12.21,0.14,4.0,528,0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,25.0,94488.0,0,294208.0,12.99,0.03,4.0,651,0
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,24.0,100266.0,1,294208.0,6.99,0.03,3.0,592,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,23.0,94751.0,5,294208.0,10.99,0.03,3.0,648,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,21.0,103186.0,0,294208.0,10.25,0.03,4.0,636,0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,25.0,94354.0,0,294208.0,14.59,0.03,3.0,640,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,21.0,42587.0,0,455103.0,7.68,0.12,4.0,669,0
